,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
656,APRN,"Blue Apron Holdings, Inc. Class A Common Stock",stocks,us,XNYS,CS,True,usd,0001701114,BBG00FPFJTB9,BBG00FPFJTC8,2022-12-15T00:00:00Z
657,APRT,AllianzIM U.S. Large Cap Buffer10 Apr ETF,stocks,us,ARCX,ETF,True,usd,,BBG00V5MP3T2,BBG00V5MP4M7,2022-12-15T00:00:00Z
658,APRW,AllianzIM U.S. Large Cap Buffer20 Apr ETF,stocks,us,ARCX,ETF,True,usd,,BBG00V5MGGY7,BBG00V5MGHR3,2022-12-15T00:00:00Z
659,APRZ,TrueShares Structured Outcome (April) ETF,stocks,us,BATS,ETF,True,usd,0001776878,BBG00ZVX63F6,BBG00ZVX6482,2022-12-15T00:00:00Z
660,APT,"Alpha Pro Tech, Ltd.",stocks,us,XASE,CS,True,usd,0000884269,BBG000C1H7Y2,BBG001S67MP0,2022-12-15T00:00:00Z
661,APTM,Alpha Partners Technology Merger Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001845550,,,2022-12-15T00:00:00Z
662,APTMU,Alpha Partners Technology Merger Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001845550,,,2022-12-15T00:00:00Z
663,APTMW,Alpha Partners Technology Merger Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001845550,,,2022-12-15T00:00:00Z
664,APTO,"Aptose Biosciences, Inc.",stocks,us,XNAS,CS,True,usd,0000882361,BBG000F3TXC9,BBG001S9DNY5,2022-12-15T00:00:00Z
665,APTV,Aptiv PLC,stocks,us,XNYS,CS,True,usd,0001521332,,,2022-12-15T00:00:00Z
666,APTVpA,Aptiv PLC 5.50% Series A Mandatory Convertible Preferred Shares,stocks,us,XNYS,SP,True,usd,0001521332,,,2022-12-15T00:00:00Z
667,APTX,Aptinyx Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001674365,BBG00CW2TZ77,BBG00CW2TZ86,2022-12-15T00:00:00Z
668,APVO,Aptevo Therapeutics Inc,stocks,us,XNAS,CS,True,usd,0001671584,BBG009RRZ8C2,BBG009RRZ8D1,2022-12-15T00:00:00Z
669,APWC,Asia Pacific Wire & Cable Corp,stocks,us,XNAS,CS,True,usd,0001026980,,,2022-12-15T00:00:00Z
670,APXH,APEX HealthCare ETF,stocks,us,BATS,ETF,True,usd,,BBG012MB0J30,BBG012MB0K00,2022-12-15T00:00:00Z
671,APXI,APx Acquisition Corp. I Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001868573,,,2022-12-15T00:00:00Z
672,APXIU,APx Acquisition Corp. I Unit,stocks,us,XNAS,UNIT,True,usd,0001868573,,,2022-12-15T00:00:00Z
673,APXIW,APx Acquisition Corp. I Warrant,stocks,us,XNAS,WARRANT,True,usd,0001868573,,,2022-12-15T00:00:00Z
674,APYX,Apyx Medical Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0000719135,BBG000F4B671,BBG001S9F304,2022-12-15T00:00:00Z
675,AQB,"AquaBounty Technologies, Inc.",stocks,us,XNAS,CS,True,usd,0001603978,BBG00FQB2FM3,BBG007HWZ845,2022-12-15T00:00:00Z
676,AQGX,AI Quality Growth ETF,stocks,us,ARCX,ETF,True,usd,,BBG0132W2RP0,BBG0132W2SK3,2022-12-15T00:00:00Z
677,AQMS,"Aqua Metals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001621832,BBG009CQH0P3,BBG009CQH0Q2,2022-12-15T00:00:00Z
678,AQN,Algonquin Power & Utilities Corp,stocks,us,XNYS,CS,True,usd,0001174169,BBG000G28WZ0,BBG001S8LHC5,2022-12-15T00:00:00Z
679,AQNA,"Algonquin Power & Utilities Corp. 6.875% Fixed-to-Floating Rate Subordinated Notes Series 2018-A due October 17, 2078",stocks,us,XNYS,SP,True,usd,0001174169,,,2022-12-15T00:00:00Z
680,AQNB,"Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079",stocks,us,XNYS,SP,True,usd,0001174169,,,2022-12-15T00:00:00Z
681,AQNU,Algonquin Power & Utilities Corp. Corporate Units,stocks,us,XNYS,SP,True,usd,0001174169,,,2022-12-15T00:00:00Z
682,AQST,"Aquestive Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001398733,BBG00L9HP0Z0,BBG00L9HP1R7,2022-12-15T00:00:00Z
683,AQU,Aquaron Acquisition Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001861063,BBG017T7VW47,BBG017T7VX45,2022-12-15T00:00:00Z
684,AQUA,Evoqua Water Technologies Corp. Common Stock,stocks,us,XNYS,CS,True,usd,0001604643,BBG00DPDYDN4,BBG00DPDYDP2,2022-12-15T00:00:00Z
685,AQUNR,Aquaron Acquisition Corp. Rights,stocks,us,XNAS,RIGHT,True,usd,0001861063,BBG01B2TXST9,BBG01B2TXTR9,2022-12-15T00:00:00Z
686,AQUNU,Aquaron Acquisition Corp. Units,stocks,us,XNAS,UNIT,True,usd,0001861063,BBG017T7PZM7,BBG017T7Q0G0,2022-12-15T00:00:00Z
687,AQWA,Global X Clean Water ETF,stocks,us,XNAS,ETF,True,usd,0001432353,BBG00ZYYP7Z9,BBG00ZYYP8T4,2022-12-15T00:00:00Z
688,AR,ANTERO RESOURCES CORPORATION,stocks,us,XNYS,CS,True,usd,0001433270,BBG000PW5VX1,BBG001T61KH8,2022-12-15T00:00:00Z
689,ARAV,"Aravive, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001513818,BBG000R33LG6,BBG001T922D5,2022-12-15T00:00:00Z
690,ARAY,Accuray Incorporated,stocks,us,XNAS,CS,True,usd,0001138723,BBG000QNRY51,BBG001SFHKJ0,2022-12-15T00:00:00Z
691,ARB,AltShares Merger Arbitrage ETF,stocks,us,ARCX,ETF,True,usd,,BBG00S7NVQL5,BBG00S7NVRB4,2022-12-15T00:00:00Z
692,ARBE,Arbe Robotics Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001861841,,,2022-12-15T00:00:00Z
693,ARBEW,Arbe Robotics Ltd. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001861841,,,2022-12-15T00:00:00Z
694,ARBG,Aequi Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001823826,BBG00XTHN0D8,BBG00XTHN0F6,2022-12-15T00:00:00Z
695,ARBGU,Aequi Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001823826,BBG00XS16ZJ0,BBG00XS170C3,2022-12-15T00:00:00Z
696,ARBGW,Aequi Acquisition Corp. warrants,stocks,us,XNAS,WARRANT,True,usd,0001823826,BBG00YTSR431,,2022-12-15T00:00:00Z
697,ARBK,Argo Blockchain plc American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001841675,BBG0127RP0J9,BBG0127RP1C4,2022-12-15T00:00:00Z
698,ARBKL,Argo Blockchain plc 8.75% Senior Notes due 2026,stocks,us,XNAS,,True,usd,0001841675,,,2022-12-15T00:00:00Z
699,ARC,"ARC Document Solutions, Inc.",stocks,us,XNYS,CS,True,usd,0001305168,BBG000D1FJT3,BBG001SBK704,2022-12-15T00:00:00Z
700,ARCB,ArcBest Corporation,stocks,us,XNAS,CS,True,usd,0000894405,BBG000C1PFY5,BBG001S686R2,2022-12-15T00:00:00Z
701,ARCC,Ares Capital Corporation,stocks,us,XNAS,CS,True,usd,0001287750,BBG000PD6X77,BBG001SL96Z9,2022-12-15T00:00:00Z
702,ARCE,Arco Platform Limited Class A Common Shares,stocks,us,XNAS,CS,True,usd,0001740594,,,2022-12-15T00:00:00Z
703,ARCH,"Arch Resources, Inc.",stocks,us,XNYS,CS,True,usd,0001037676,BBG00DZB5D77,BBG00DZB5DD0,2022-12-15T00:00:00Z
704,ARCK,Arbor Rapha Capital Bioholdings Corp. I Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001855886,BBG012LSNLP0,BBG012LSNMQ7,2022-12-15T00:00:00Z
705,ARCKU,Arbor Rapha Capital Bioholdings Corp. I Units,stocks,us,XNAS,UNIT,True,usd,0001855886,BBG012JCR7L9,BBG012JCR8F4,2022-12-15T00:00:00Z
706,ARCKW,Arbor Rapha Capital Bioholdings Corp. I Warrants,stocks,us,XNAS,WARRANT,True,usd,0001855886,BBG0145JZ889,,2022-12-15T00:00:00Z
707,ARCM,Arrow Reserve Capital Management ETF,stocks,us,BATS,ETF,True,usd,,BBG00GBV8NN9,BBG00GBV8PC6,2022-12-15T00:00:00Z
708,ARCO,ARCOS DORADOS HOLDINGS INC.,stocks,us,XNYS,CS,True,usd,0001508478,,,2022-12-15T00:00:00Z
709,ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001768224,BBG00NNW8JK1,BBG00NNW8JL0,2022-12-15T00:00:00Z
710,ARDC,"ARES DYNAMIC CREDIT ALLOCATION FUND, INC.",stocks,us,XNYS,FUND,True,usd,0001515324,BBG001LJH325,BBG001V0WD35,2022-12-15T00:00:00Z
711,ARDS,Aridis Pharmaceuticals Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001614067,BBG005TNS1Z5,BBG005TNS201,2022-12-15T00:00:00Z
712,ARDX,"Ardelyx, Inc.",stocks,us,XNAS,CS,True,usd,0001437402,BBG001WH4DQ3,BBG001WH4F33,2022-12-15T00:00:00Z
713,ARE,"Alexandria Real Estate Equities, Inc.",stocks,us,XNYS,CS,True,usd,0001035443,BBG000BC33T9,BBG001S6CPH6,2022-12-15T00:00:00Z
714,AREB,"American Rebel Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001648087,BBG009R1VQJ6,BBG009R1VQK4,2022-12-15T00:00:00Z
715,AREBW,"American Rebel Holdings, Inc. Warrants",stocks,us,XNAS,WARRANT,True,usd,0001648087,BBG014QZN9T8,,2022-12-15T00:00:00Z
716,AREC,AMERICAN RESOURCES CORP,stocks,us,XNAS,CS,True,usd,0001590715,BBG005VQ4CM1,BBG005VQ4CN0,2022-12-15T00:00:00Z
717,AREN,"The Arena Group Holdings, Inc.",stocks,us,XASE,CS,True,usd,0000894871,BBG000HPKKH0,BBG001S9BDW1,2022-12-15T00:00:00Z
718,ARES,Ares Management Corporation Class A Common Stock,stocks,us,XNYS,CS,True,usd,0001176948,BBG0068KVV91,BBG0068KVVC7,2022-12-15T00:00:00Z
719,ARGD,"Argo Group US, Inc. 6.500% Senior Notes due 2042",stocks,us,XNYS,SP,True,usd,0001091748,,,2022-12-15T00:00:00Z
720,ARGO,"Argo Group International Holdings, Ltd.",stocks,us,XNYS,CS,True,usd,0001091748,,,2022-12-15T00:00:00Z
721,ARGOpA,"Argo Group International Holdings, Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 7.00% Resettable Fixed Rate Preference Share, Series A",stocks,us,XNYS,PFD,True,usd,0001091748,,,2022-12-15T00:00:00Z
722,ARGT,Global X MSCI Argentina ETF,stocks,us,ARCX,ETF,True,usd,0001432353,BBG001K93GS6,BBG001V0LJT6,2022-12-15T00:00:00Z
723,ARGU,Argus Capital Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001865377,BBG013GMWH30,BBG013GMWHY6,2022-12-15T00:00:00Z
724,ARGUU,Argus Capital Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001865377,BBG011XNVRM1,BBG011XNVSG6,2022-12-15T00:00:00Z
725,ARGUW,Argus Capital Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001865377,BBG011XR6JP5,,2022-12-15T00:00:00Z
726,ARGX,argenx SE American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001697862,BBG00GHB88X9,BBG00GHB88Y8,2022-12-15T00:00:00Z
727,ARHS,"Arhaus, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001875444,BBG012TKHZ11,BBG012TKHZW7,2022-12-15T00:00:00Z
728,ARI,"APOLLO COMMERCIAL REAL ESTATE FINANCE, INC.",stocks,us,XNYS,CS,True,usd,0001467760,BBG000NFPF36,BBG001T55FJ5,2022-12-15T00:00:00Z
729,ARIS,"Aris Water Solutions, Inc.",stocks,us,XNYS,CS,True,usd,0001865187,BBG012PPXMR7,BBG012PPXNM0,2022-12-15T00:00:00Z
730,ARIZ,Arisz Acquisition Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001882078,BBG0139KB9R7,BBG0139KBC18,2022-12-15T00:00:00Z
731,ARIZR,Arisz Acquisition Corp. Right,stocks,us,XNAS,RIGHT,True,usd,0001882078,BBG013YVL3L3,BBG013YVL4F8,2022-12-15T00:00:00Z
732,ARIZU,Arisz Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001882078,BBG0139K67S6,BBG0139K69L9,2022-12-15T00:00:00Z
733,ARIZW,Arisz Acquisition Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001882078,BBG013YVRTV9,,2022-12-15T00:00:00Z
734,ARKF,ARK Fintech Innovation ETF,stocks,us,ARCX,ETF,True,usd,0001697748,BBG00N7YFK60,BBG00N7YFKY9,2022-12-15T00:00:00Z
735,ARKG,ARK Genomic Revolution ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG007FJPCB0,BBG007FJPCC9,2022-12-15T00:00:00Z
736,ARKK,ARK Innovation ETF,stocks,us,ARCX,ETF,True,usd,0001697748,BBG007FJMV58,BBG007FJMV49,2022-12-15T00:00:00Z
737,ARKO,ARKO Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001823794,BBG00YD8K411,BBG00YD8K420,2022-12-15T00:00:00Z
738,ARKOW,ARKO Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001823794,BBG00YFJ1LY2,,2022-12-15T00:00:00Z
739,ARKQ,ARK Autonomous Technology & Robotics ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG0077Q7038,BBG0077Q7047,2022-12-15T00:00:00Z
740,ARKR,Ark Restaurants Corp,stocks,us,XNAS,CS,True,usd,0000779544,BBG000DMMH86,BBG001S8F0L9,2022-12-15T00:00:00Z
741,ARKW,ARK Next Generation Internet ETF,stocks,us,ARCX,ETF,True,usd,0001697748,BBG0077Q7LF9,BBG0077Q7LG8,2022-12-15T00:00:00Z
742,ARKX,ARK Space Exploration & Innovation ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG00ZV1N0C6,BBG00ZV1N161,2022-12-15T00:00:00Z
743,ARL,"American Realty Investors, Inc.",stocks,us,XNYS,CS,True,usd,0001102238,BBG000C1RRF8,BBG001SFRR04,2022-12-15T00:00:00Z
744,ARLO,"Arlo Technologies, Inc.",stocks,us,XNYS,CS,True,usd,0001736946,BBG00K88DTH3,BBG00K88DTJ1,2022-12-15T00:00:00Z
745,ARLP,Alliance Resource Partners LP,stocks,us,XNAS,CS,True,usd,0001086600,BBG000C14X88,BBG001SD52Y1,2022-12-15T00:00:00Z
746,ARMK,ARAMARK,stocks,us,XNYS,CS,True,usd,0001584509,BBG001KY4N87,BBG001V0NR70,2022-12-15T00:00:00Z
747,ARMP,"Armata Pharmaceuticals, Inc. Common Stock",stocks,us,XASE,CS,True,usd,0000921114,BBG000BD7CF8,BBG001S5WNR0,2022-12-15T00:00:00Z
748,ARMR,Armor US Equity Index ETF,stocks,us,ARCX,ETF,True,usd,,BBG00RPM7VL5,BBG00RPM7WB4,2022-12-15T00:00:00Z
749,ARNC,Arconic Corporation,stocks,us,XNYS,CS,True,usd,0001790982,BBG00R45JYB7,BBG00R45JYC6,2022-12-15T00:00:00Z
750,AROC,Archrock Inc,stocks,us,XNYS,CS,True,usd,0001389050,BBG000RWH1V4,BBG001SVDK72,2022-12-15T00:00:00Z
751,AROW,Arrow Financial Corp,stocks,us,XNAS,CS,True,usd,0000717538,BBG000BCBS51,BBG001S5NV83,2022-12-15T00:00:00Z
752,ARQQ,Arqit Quantum Inc. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001859690,,,2022-12-15T00:00:00Z
753,ARQQW,Arqit Quantum Inc. Warrants,stocks,us,XNAS,WARRANT,True,usd,0001859690,,,2022-12-15T00:00:00Z
754,ARQT,"Arcutis Biotherapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001787306,BBG00QN8K4M4,BBG00QN8K4P1,2022-12-15T00:00:00Z
755,ARR,"ARMOUR Residential REIT, Inc.",stocks,us,XNYS,CS,True,usd,0001428205,BBG000PRZNN8,BBG001SRBTG4,2022-12-15T00:00:00Z
756,ARRW,Arrowroot Acquisition Corp. Class A common stock,stocks,us,XNAS,CS,True,usd,0001835972,BBG00Z9114K8,BBG00Z9115H9,2022-12-15T00:00:00Z
757,ARRWU,Arrowroot Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001835972,BBG00Z85QNY6,BBG00Z85QQG9,2022-12-15T00:00:00Z
758,ARRWW,Arrowroot Acquisition Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001835972,BBG00ZCX6HK0,,2022-12-15T00:00:00Z
759,ARRY,"Array Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001820721,BBG001V4SF46,BBG002MX7TQ9,2022-12-15T00:00:00Z
760,ARRpC,"ARMOUR Residential REIT, Inc. 7.00% Series C Cumulative Redeemable Preferred Stock",stocks,us,XNYS,PFD,True,usd,0001428205,,,2022-12-15T00:00:00Z
761,ARTE,Artemis Strategic Investment Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001839990,BBG0112H7HQ3,BBG0112H7JL4,2022-12-15T00:00:00Z
762,ARTEU,Artemis Strategic Investment Corporation Unit,stocks,us,XNAS,UNIT,True,usd,0001839990,BBG00Z8MRT11,BBG00Z8MRT20,2022-12-15T00:00:00Z
763,ARTEW,Artemis Strategic Investment Corporation Warrant,stocks,us,XNAS,WARRANT,True,usd,0001839990,BBG0113HK4Q6,,2022-12-15T00:00:00Z
764,ARTL,"Artelo Biosciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001621221,BBG00793XCW0,BBG00793XCX9,2022-12-15T00:00:00Z
765,ARTLW,"Artelo Biosciences, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001621221,BBG00PH7GHW0,,2022-12-15T00:00:00Z
766,ARTNA,Artesian Resources Corp,stocks,us,XNAS,CS,True,usd,0000863110,BBG000BG1811,BBG001S7MLX4,2022-12-15T00:00:00Z
767,ARTW,Arts-Way Manufacturing Co Inc,stocks,us,XNAS,CS,True,usd,0000007623,BBG000BCCR52,BBG001S5NVL8,2022-12-15T00:00:00Z
768,ARVL,Arrival Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001835059,,,2022-12-15T00:00:00Z
769,ARVN,"Arvinas, Inc",stocks,us,XNAS,CS,True,usd,0001655759,BBG00LW7YK82,BBG00LW7YL08,2022-12-15T00:00:00Z
770,ARVR,First Trust Indxx Metaverse ETF,stocks,us,XNAS,ETF,True,usd,0001383496,BBG015P0XN84,BBG015P0XP34,2022-12-15T00:00:00Z
771,ARW,"Arrow Electronics, Inc.",stocks,us,XNYS,CS,True,usd,0000007536,BBG000BCD3D5,BBG001S5NVP4,2022-12-15T00:00:00Z
772,ARWR,Arrowhead Research Corporation,stocks,us,XNAS,CS,True,usd,0000879407,BBG000BRVKH0,BBG001SGT8G5,2022-12-15T00:00:00Z
773,ARYD,ARYA Sciences Acquisition Corp IV Class A Odinary Shares,stocks,us,XNAS,CS,True,usd,0001838821,,,2022-12-15T00:00:00Z
774,ARYE,ARYA Sciences Acquisition Corp V Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001852432,,,2022-12-15T00:00:00Z
775,ASA,ASA GOLD AND PRECIOUS METALS LIMITED,stocks,us,XNYS,FUND,True,usd,0001230869,,,2022-12-15T00:00:00Z
776,ASAI,Sendas Distribuidora S.A. American Depositary Share (each representing five common shares),stocks,us,XNYS,ADRC,True,usd,0001834048,BBG00ZDRF751,BBG00ZDRF822,2022-12-15T00:00:00Z
777,ASAN,"Asana, Inc. Class A Common Stock",stocks,us,XNYS,CS,True,usd,0001477720,BBG00WYHL732,BBG00WYHL741,2022-12-15T00:00:00Z
778,ASAP,Waitr Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001653247,BBG00D0L7DK6,BBG00D0L7DL5,2022-12-15T00:00:00Z
779,ASAX,Astrea Acquisition Corp. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001824211,BBG00YVT7Z75,BBG00YVT7Z84,2022-12-15T00:00:00Z
780,ASAXU,Astrea Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001824211,BBG00YV3XFT3,BBG00YV3XGP5,2022-12-15T00:00:00Z
781,ASAXW,Astrea Acquisition Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001824211,BBG00Z3JZJM3,,2022-12-15T00:00:00Z
782,ASB,Associated Banc-Corp,stocks,us,XNYS,CS,True,usd,0000007789,BBG000BCFQC3,BBG001S5NVZ3,2022-12-15T00:00:00Z
783,ASBpE,"Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock, Series E",stocks,us,XNYS,PFD,True,usd,0000007789,,,2022-12-15T00:00:00Z
784,ASBpF,"Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of Associated Banc-Corp 5. 625% Non-Cumulative Perpetual Preferred Stock, Series F",stocks,us,XNYS,PFD,True,usd,0000007789,,,2022-12-15T00:00:00Z
785,ASC,ARDMORE SHIPPING CORPORATION,stocks,us,XNYS,CS,True,usd,0001577437,,,2022-12-15T00:00:00Z
786,ASCA,A SPAC I Acquisition Corp. Class A Ordinary Share,stocks,us,XNAS,CS,True,usd,0001868775,,,2022-12-15T00:00:00Z
787,ASCAR,A SPAC I Acquisition Corp. Right,stocks,us,XNAS,RIGHT,True,usd,0001868775,,,2022-12-15T00:00:00Z
788,ASCAU,A SPAC I Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001868775,,,2022-12-15T00:00:00Z
789,ASCAW,A SPAC I Acquisition Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001868775,,,2022-12-15T00:00:00Z
790,ASCB,A SPAC II Acquisition Corp. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001876716,,,2022-12-15T00:00:00Z
791,ASCBR,A SPAC II Acquisition Corp. Right,stocks,us,XNAS,RIGHT,True,usd,0001876716,,,2022-12-15T00:00:00Z
792,ASCBU,A SPAC II Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001876716,,,2022-12-15T00:00:00Z
793,ASCBW,A SPAC II Acquisition Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001876716,,,2022-12-15T00:00:00Z
794,ASEA,Global X FTSE Southeast Asia ETF,stocks,us,ARCX,ETF,True,usd,0001432353,BBG001J4CVC3,BBG001V0GHG0,2022-12-15T00:00:00Z
795,ASET,FlexShares Real Assets Allocation Index Fund,stocks,us,XNAS,ETF,True,usd,0001491978,BBG00BH8YN56,BBG00BH8YN65,2022-12-15T00:00:00Z
796,ASG,LIBERTY ALL-STAR GROWTH FD,stocks,us,XNYS,FUND,True,usd,0000786035,BBG000DQH311,BBG001S8MP72,2022-12-15T00:00:00Z
797,ASGI,abrdn Global Infrastructure Income Fund,stocks,us,XNYS,FUND,True,usd,0001793855,BBG00VQRLFQ8,BBG00VQRLH39,2022-12-15T00:00:00Z
798,ASGN,ASGN Incorporated,stocks,us,XNYS,CS,True,usd,0000890564,BBG000CRN8N8,BBG001S71HP5,2022-12-15T00:00:00Z
799,ASH,Ashland Inc.,stocks,us,XNYS,CS,True,usd,0001674862,BBG00D0Y81M1,BBG00D0Y81N0,2022-12-15T00:00:00Z
800,ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF,stocks,us,ARCX,ETF,True,usd,0001503123,BBG005HJL923,BBG005HJL932,2022-12-15T00:00:00Z
801,ASHS,Xtrackers Harvest CSI 500 China A-Shares Small Cap ETF,stocks,us,ARCX,ETF,True,usd,0001503123,BBG006H1P0Q9,BBG006H1P0P0,2022-12-15T00:00:00Z
802,ASHX,Xtrackers MSCI China A Inclusion Equity ETF,stocks,us,ARCX,ETF,True,usd,0001503123,BBG00B6W10B4,BBG00B6W10C3,2022-12-15T00:00:00Z
803,ASIX,AdvanSix Inc.,stocks,us,XNYS,CS,True,usd,0001673985,BBG00CWTTQ41,BBG00CWTTQ32,2022-12-15T00:00:00Z
804,ASLE,AerSale Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001754170,BBG00R28X833,BBG00R28X851,2022-12-15T00:00:00Z
805,ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001722926,BBG00KG283R9,BBG00KG284G9,2022-12-15T00:00:00Z
806,ASM,Avino Silver & Gold Mines Ltd. (Canada),stocks,us,XASE,CS,True,usd,0000316888,BBG000BMTLV6,BBG001SB77V5,2022-12-15T00:00:00Z
807,ASMB,"Assembly Biosciences, Inc",stocks,us,XNAS,CS,True,usd,0001426800,BBG000R62Q06,BBG001T9BMW0,2022-12-15T00:00:00Z
808,ASML,ASML Holding NV,stocks,us,XNAS,ADRC,True,usd,0000937966,,,2022-12-15T00:00:00Z
809,ASND,Ascendis Pharma A/S American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001612042,BBG007R7VNC1,BBG007R7VP72,2022-12-15T00:00:00Z
810,ASNS,"Actelis Networks, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001141284,BBG000RNR4H3,BBG001SV9CJ2,2022-12-15T00:00:00Z
811,ASO,"Academy Sports and Outdoors, Inc.",stocks,us,XNAS,CS,True,usd,0001817358,BBG00X7L1C14,BBG00X7L1CW0,2022-12-15T00:00:00Z
812,ASPA,"ABRI SPAC I, INC. Common Stock",stocks,us,XNAS,CS,True,usd,0001854583,BBG011VF2LN4,BBG011VF2MP0,2022-12-15T00:00:00Z
813,ASPAU,"Abri SPAC I, Inc. Unit",stocks,us,XNAS,UNIT,True,usd,0001854583,BBG011VF2B01,BBG011VF2BW6,2022-12-15T00:00:00Z
814,ASPAW,"ABRI SPAC I, INC. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001854583,BBG011VGT6F5,,2022-12-15T00:00:00Z
815,ASPI,ASP Isotopes Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001921865,BBG013Y062J3,BBG013Y062L0,2022-12-15T00:00:00Z
816,ASPN,"Aspen Aerogels, Inc.",stocks,us,XNYS,CS,True,usd,0001145986,BBG001S58GW6,BBG001SJZK39,2022-12-15T00:00:00Z
817,ASPS,Altisource Portfolio Solutions S.A.,stocks,us,XNAS,CS,True,usd,0001462418,,,2022-12-15T00:00:00Z
818,ASPU,"ASPEN GROUP, INC.",stocks,us,XNAS,CS,True,usd,0001487198,BBG001BT33N6,BBG001TTRW20,2022-12-15T00:00:00Z
819,ASPY,ASYMshares ASYMmetric S&P 500 ETF,stocks,us,ARCX,ETF,True,usd,,BBG00ZL7QQ07,BBG00ZL7QQV3,2022-12-15T00:00:00Z
820,ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V. American Depositary Shares",stocks,us,XNYS,ADRC,True,usd,0001123452,BBG000B9XWX4,BBG001S5NWT8,2022-12-15T00:00:00Z
821,ASRT,"Assertio Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001808665,BBG00T442DS2,BBG00T442DT1,2022-12-15T00:00:00Z
822,ASRV,AmeriServ Financial Inc,stocks,us,XNAS,CS,True,usd,0000707605,BBG000H0X129,BBG001SD3BP3,2022-12-15T00:00:00Z
